date,day_of_week,policy_id,customer_id,age,gender,marital_status,state,vehicle_type,vehicle_year,credit_score,premium_amount,policy_status,cancellation_reason,customer_lifetime_value,customer_tenure_days,churn_risk_score,risk_score,num_claims_today,avg_claim_amount,total_claim_amount
2022-12-20,Tuesday,119081,69081,26,M,Single,FL,SUV,2011,662,1323.37,Active,,1323.37,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119082,69082,31,Other,Married,MS,SUV,2005,704,1127.78,Active,,1127.78,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119083,69083,47,M,Single,TN,Van,2004,750,1764.06,Active,,1764.06,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119084,69084,61,M,Single,GA,SUV,2023,752,1453.29,Active,,1453.29,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119085,69085,61,M,Married,NC,Motorcycle,2006,575,683.62,Active,,683.62,0,0.35,0.7,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119086,69086,23,M,Married,AL,SUV,2020,647,1538.5,Cancelled,Cost,1538.5,0,0.2,0.65,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119087,69087,34,M,Married,SC,Sedan,2021,673,813.9,Active,,813.9,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119088,69088,18,M,Single,NC,Sedan,2008,663,1606.56,Active,,1606.56,0,0.2,0.65,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119089,69089,49,M,Married,GA,SUV,2005,575,1030.4,Active,,1030.4,0,0.35,0.65,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119090,69090,49,M,Married,MS,Motorcycle,2009,615,775.74,Active,,775.74,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119091,69091,65,F,Single,SC,Sedan,2011,671,706.93,Active,,706.93,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119092,69092,31,M,Married,AL,Motorcycle,2001,697,767.71,Active,,767.71,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119093,69093,29,F,Married,MS,Sedan,2004,736,1281.13,Active,,1281.13,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119094,69094,43,M,Married,NC,Van,2023,649,1419.92,Active,,1419.92,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119095,69095,35,Other,Married,AL,Motorcycle,2019,696,1035.34,Active,,1035.34,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119096,69096,60,M,Married,AL,SUV,2018,592,1227.74,Active,,1227.74,0,0.35,0.65,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119097,69097,53,M,Married,GA,Motorcycle,2018,649,1258.82,Active,,1258.82,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119098,69098,36,Other,Married,SC,Van,2001,676,779.33,Active,,779.33,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119099,69099,33,Other,Single,MS,Van,2013,676,1524.45,Active,,1524.45,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119100,69100,31,M,Single,TN,Sedan,2001,582,1263.99,Active,,1263.99,0,0.35,0.65,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119101,69101,41,F,Married,GA,Motorcycle,2014,685,992.54,Active,,992.54,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119102,69102,53,M,Divorced,FL,Van,2016,714,1098.34,Active,,1098.34,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119103,69103,42,M,Married,NC,Van,2020,683,1501.94,Active,,1501.94,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119104,69104,43,F,Married,NC,Van,2013,691,714.84,Active,,714.84,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119105,69105,25,Other,Single,MS,Motorcycle,2023,693,907.79,Active,,907.79,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119106,69106,63,Other,Single,TN,Motorcycle,2008,720,1004.27,Active,,1004.27,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119107,69107,40,Other,Married,TN,Truck,2017,717,865.29,Active,,865.29,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119108,69108,46,F,Single,FL,SUV,2011,727,934.5,Active,,934.5,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119109,69109,40,F,Married,MS,Motorcycle,2004,693,983.6,Active,,983.6,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119110,69110,34,M,Married,GA,SUV,2009,699,965.05,Active,,965.05,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119111,69111,41,F,Divorced,TN,Truck,2001,681,1070.73,Active,,1070.73,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119112,69112,37,F,Single,NC,Sedan,2005,689,1214.66,Active,,1214.66,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119113,69113,32,M,Single,SC,Sedan,2018,591,790.68,Active,,790.68,0,0.35,0.65,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119114,69114,35,F,Single,SC,Van,2019,645,1047.03,Active,,1047.03,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119115,69115,24,M,Married,TN,Motorcycle,2011,718,963.81,Active,,963.81,0,0.2,0.7,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119116,69116,40,F,Divorced,GA,Truck,2018,691,1586.45,Active,,1586.45,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119117,69117,20,Other,Single,AL,Sedan,2005,717,1173.65,Active,,1173.65,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119118,69118,45,M,Single,GA,Motorcycle,2000,743,1017.42,Active,,1017.42,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119119,69119,40,Other,Married,TN,Van,2002,581,770.93,Active,,770.93,0,0.35,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119120,69120,44,Other,Single,SC,Van,2018,732,873.36,Active,,873.36,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119121,69121,54,Other,Divorced,GA,Van,2014,675,1379.45,Active,,1379.45,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119122,69122,51,M,Single,GA,Motorcycle,2015,815,942.86,Active,,942.86,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119123,69123,33,Other,Married,FL,SUV,2018,694,1034.35,Active,,1034.35,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119124,69124,48,F,Married,GA,Truck,2000,751,1440.72,Active,,1440.72,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119125,69125,58,M,Married,SC,SUV,2016,715,996.15,Active,,996.15,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119126,69126,57,Other,Single,GA,Motorcycle,2002,666,833.63,Active,,833.63,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119127,69127,58,Other,Married,SC,Truck,2015,719,997.92,Active,,997.92,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119128,69128,32,Other,Married,AL,Van,2020,674,1298.47,Active,,1298.47,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119129,69129,49,F,Divorced,TN,Motorcycle,2001,689,1022.54,Active,,1022.54,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119130,69130,38,Other,Single,GA,Motorcycle,2011,703,937.74,Active,,937.74,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119131,69131,40,M,Single,TN,Truck,2006,721,870.78,Active,,870.78,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119132,69132,49,M,Single,NC,Motorcycle,2006,726,905.18,Active,,905.18,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119133,69133,31,Other,Single,NC,SUV,2005,633,1145.52,Active,,1145.52,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119134,69134,21,M,Divorced,TN,SUV,2003,759,1000.74,Active,,1000.74,0,0.2,0.65,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119135,69135,57,F,Married,TN,SUV,2017,620,1496.89,Active,,1496.89,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119136,69136,46,M,Married,NC,Motorcycle,2010,666,668.42,Active,,668.42,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119137,69137,26,F,Single,TN,Sedan,2014,738,1203.67,Active,,1203.67,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119138,69138,47,F,Married,TN,Van,2022,646,1340.83,Active,,1340.83,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119139,69139,41,M,Married,AL,Van,2007,679,1238.57,Active,,1238.57,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119140,69140,39,F,Married,FL,Motorcycle,2000,735,1074.6,Active,,1074.6,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119141,69141,64,F,Married,FL,SUV,2016,618,1477.4,Active,,1477.4,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119142,69142,32,Other,Single,TN,Motorcycle,2005,651,450.52,Active,,450.52,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119143,69143,27,M,Married,NC,SUV,2002,778,1097.99,Active,,1097.99,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119144,69144,66,F,Single,MS,Truck,2000,735,1123.59,Active,,1123.59,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119145,69145,42,Other,Single,AL,SUV,2018,679,1589.86,Active,,1589.86,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119146,69146,68,M,Single,FL,Truck,2004,683,971.52,Active,,971.52,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119147,69147,49,Other,Single,NC,Truck,2018,706,1448.15,Active,,1448.15,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119148,69148,44,M,Married,MS,Sedan,2017,688,1546.89,Active,,1546.89,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119149,69149,48,F,Single,MS,Truck,2013,755,1244.96,Active,,1244.96,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119150,69150,48,F,Married,MS,Sedan,2013,733,1459.35,Active,,1459.35,0,0.2,0.5,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119151,69151,34,M,Single,AL,Van,2008,699,1298.86,Active,,1298.86,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119152,69152,23,M,Married,NC,Truck,2013,692,1344.53,Active,,1344.53,0,0.2,0.7,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119153,69153,64,Other,Single,SC,Motorcycle,2018,615,1134.98,Active,,1134.98,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119154,69154,40,Other,Married,SC,Motorcycle,2007,632,1001.54,Active,,1001.54,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119155,69155,58,Other,Married,GA,Motorcycle,2000,609,586.97,Active,,586.97,0,0.2,0.55,17,1685.300438866421,28650.107460729156
2022-12-20,Tuesday,119156,69156,38,M,Single,NC,Motorcycle,2006,707,1263.73,Active,,1263.73,0,0.2,0.6,17,1685.300438866421,28650.107460729156
2022-12-21,Wednesday,119157,69157,54,M,Married,AL,SUV,2009,696,1373.5,Active,,1373.5,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119158,69158,37,M,Single,MS,Sedan,2018,641,1605.68,Active,,1605.68,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119159,69159,27,Other,Single,MS,Sedan,2002,621,1264.57,Active,,1264.57,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119160,69160,41,M,Single,NC,Van,2007,731,927.13,Active,,927.13,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119161,69161,39,F,Married,GA,Sedan,2004,664,1443.36,Active,,1443.36,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119162,69162,60,Other,Married,GA,Van,2022,669,1245.27,Active,,1245.27,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119163,69163,40,Other,Married,SC,Motorcycle,2009,668,917.9,Active,,917.9,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119164,69164,33,F,Divorced,TN,Van,2007,698,1497.71,Active,,1497.71,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119165,69165,73,M,Divorced,SC,Truck,2008,699,1012.19,Active,,1012.19,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119166,69166,53,F,Single,NC,Truck,2019,630,1406.47,Active,,1406.47,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119167,69167,39,M,Single,GA,SUV,2019,673,963.53,Active,,963.53,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119168,69168,37,Other,Single,NC,Van,2014,596,1510.03,Active,,1510.03,0,0.35,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119169,69169,39,F,Single,NC,Van,2011,707,1437.17,Active,,1437.17,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119170,69170,46,Other,Married,AL,Motorcycle,2014,675,886.68,Active,,886.68,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119171,69171,35,Other,Single,AL,Truck,2009,633,1431.1,Active,,1431.1,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119172,69172,45,Other,Single,NC,SUV,2020,704,779.67,Active,,779.67,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119173,69173,41,F,Single,SC,SUV,2010,666,1818.11,Active,,1818.11,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119174,69174,53,Other,Single,FL,Truck,2002,676,1422.63,Active,,1422.63,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119175,69175,49,Other,Married,AL,Van,2023,706,1505.22,Active,,1505.22,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119176,69176,51,Other,Married,GA,Truck,2012,713,1522.56,Active,,1522.56,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119177,69177,44,Other,Single,AL,Sedan,2018,659,1009.42,Active,,1009.42,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119178,69178,50,F,Married,FL,Motorcycle,2003,639,1014.3,Active,,1014.3,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119179,69179,49,M,Single,AL,Truck,2023,677,1136.2,Active,,1136.2,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119180,69180,52,M,Single,TN,Motorcycle,2022,691,760.86,Active,,760.86,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119181,69181,22,M,Single,MS,SUV,2014,742,1581.22,Active,,1581.22,0,0.2,0.65,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119182,69182,69,Other,Divorced,GA,Truck,2014,720,1509.19,Active,,1509.19,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119183,69183,50,M,Divorced,MS,Sedan,2009,633,1127.4,Active,,1127.4,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119184,69184,38,F,Married,SC,Truck,2018,679,1236.69,Active,,1236.69,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119185,69185,50,F,Married,GA,Truck,2008,667,1320.48,Active,,1320.48,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119186,69186,44,F,Married,AL,Motorcycle,2019,732,756.03,Active,,756.03,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119187,69187,34,M,Married,TN,Motorcycle,2008,732,802.57,Active,,802.57,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119188,69188,43,Other,Married,NC,Motorcycle,2009,695,801.06,Active,,801.06,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119189,69189,56,M,Divorced,AL,Truck,2008,667,935.25,Active,,935.25,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119190,69190,18,M,Divorced,AL,Van,2003,687,1097.27,Active,,1097.27,0,0.2,0.65,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119191,69191,35,Other,Divorced,GA,Van,2013,720,1175.75,Active,,1175.75,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119192,69192,50,Other,Single,SC,Motorcycle,2017,640,1348.64,Active,,1348.64,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119193,69193,59,Other,Single,SC,SUV,2023,697,973.3,Active,,973.3,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119194,69194,30,F,Divorced,FL,Van,2016,600,1167.18,Active,,1167.18,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119195,69195,35,M,Married,TN,Truck,2023,693,1102.19,Active,,1102.19,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119196,69196,30,Other,Married,NC,Van,2001,644,1786.57,Active,,1786.57,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119197,69197,40,F,Married,FL,Truck,2019,681,1200.35,Cancelled,Other,1200.35,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119198,69198,47,M,Single,TN,Motorcycle,2000,696,1295.67,Active,,1295.67,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119199,69199,53,F,Single,FL,Motorcycle,2003,688,1417.77,Active,,1417.77,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119200,69200,57,Other,Married,AL,Truck,2000,674,1227.47,Active,,1227.47,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119201,69201,44,Other,Married,SC,Truck,2006,675,1224.59,Active,,1224.59,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119202,69202,30,Other,Married,NC,Truck,2007,669,1274.45,Active,,1274.45,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119203,69203,33,Other,Single,SC,Motorcycle,2007,650,881.9,Active,,881.9,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119204,69204,31,Other,Married,NC,Van,2002,658,825.72,Active,,825.72,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119205,69205,39,F,Divorced,MS,Van,2011,681,1190.0,Active,,1190.0,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119206,69206,29,F,Single,SC,Van,2022,714,1155.43,Active,,1155.43,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119207,69207,46,Other,Married,SC,Truck,2008,651,720.28,Active,,720.28,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119208,69208,46,M,Married,TN,Sedan,2015,702,1249.51,Active,,1249.51,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119209,69209,49,F,Single,MS,SUV,2013,754,1197.22,Cancelled,Moved,1197.22,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119210,69210,37,Other,Single,AL,Motorcycle,2005,598,687.5,Active,,687.5,0,0.35,0.65,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119211,69211,36,Other,Married,GA,SUV,2012,621,900.01,Active,,900.01,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119212,69212,35,F,Married,AL,SUV,2003,771,1261.9,Active,,1261.9,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119213,69213,36,F,Single,SC,Truck,2008,720,1176.02,Active,,1176.02,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119214,69214,32,F,Married,FL,SUV,2019,689,1230.37,Active,,1230.37,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119215,69215,51,Other,Single,AL,Motorcycle,2006,624,729.89,Active,,729.89,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119216,69216,45,M,Married,TN,Motorcycle,2000,622,898.66,Cancelled,Cost,898.66,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119217,69217,26,F,Married,AL,Motorcycle,2005,700,1144.2,Active,,1144.2,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119218,69218,23,M,Married,MS,Sedan,2017,685,1708.19,Active,,1708.19,0,0.2,0.65,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119219,69219,50,F,Married,AL,Truck,2018,627,1550.62,Active,,1550.62,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119220,69220,27,F,Single,GA,Truck,2014,729,1128.01,Active,,1128.01,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119221,69221,55,M,Single,GA,Van,2023,683,1583.14,Active,,1583.14,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119222,69222,39,Other,Married,SC,Truck,2023,676,1450.25,Active,,1450.25,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119223,69223,69,Other,Divorced,MS,Van,2007,692,1093.21,Active,,1093.21,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119224,69224,41,Other,Divorced,FL,Van,2019,739,1211.58,Active,,1211.58,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119225,69225,40,Other,Married,GA,SUV,2014,648,1088.04,Cancelled,Cost,1088.04,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119226,69226,61,F,Married,FL,Sedan,2007,678,1300.62,Active,,1300.62,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119227,69227,44,F,Married,GA,Truck,2009,704,1143.37,Active,,1143.37,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119228,69228,41,F,Married,GA,Truck,2020,719,1425.24,Active,,1425.24,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119229,69229,43,Other,Single,NC,Sedan,2023,645,1185.45,Active,,1185.45,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119230,69230,35,F,Married,MS,SUV,2012,677,1168.68,Active,,1168.68,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119231,69231,34,F,Married,MS,SUV,2009,690,1185.63,Active,,1185.63,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119232,69232,34,F,Single,SC,SUV,2010,700,1318.51,Active,,1318.51,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119233,69233,41,Other,Married,NC,Truck,2018,750,1339.98,Active,,1339.98,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119234,69234,30,M,Married,GA,Sedan,2015,630,1583.56,Active,,1583.56,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119235,69235,56,Other,Single,AL,SUV,2001,686,713.26,Active,,713.26,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119236,69236,54,F,Married,FL,Van,2021,725,1386.73,Active,,1386.73,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119237,69237,27,M,Married,MS,Truck,2007,544,1596.64,Active,,1596.64,0,0.35,0.7,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119238,69238,34,F,Divorced,FL,Truck,2015,659,1396.68,Active,,1396.68,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119239,69239,53,F,Single,NC,Van,2001,642,1473.28,Active,,1473.28,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119240,69240,61,Other,Divorced,AL,Sedan,2002,673,1022.6,Active,,1022.6,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119241,69241,50,Other,Single,FL,SUV,2014,706,1570.02,Active,,1570.02,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119242,69242,31,F,Single,NC,SUV,2020,634,1194.68,Cancelled,Moved,1194.68,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119243,69243,45,Other,Married,TN,Motorcycle,2023,623,952.75,Active,,952.75,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119244,69244,61,F,Divorced,NC,Truck,2018,674,950.31,Active,,950.31,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119245,69245,34,F,Married,AL,Van,2007,674,1507.53,Active,,1507.53,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119246,69246,69,F,Married,GA,Truck,2000,745,927.37,Active,,927.37,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119247,69247,35,F,Divorced,MS,Sedan,2009,722,1248.18,Active,,1248.18,0,0.2,0.5,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119248,69248,72,M,Single,SC,Motorcycle,2011,778,1131.53,Active,,1131.53,0,0.2,0.6,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119249,69249,47,Other,Divorced,SC,Truck,2012,646,1158.33,Active,,1158.33,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-21,Wednesday,119250,69250,41,M,Married,TN,SUV,2010,694,1280.62,Active,,1280.62,0,0.2,0.55,19,737.1890437832228,14006.591831881233
2022-12-22,Thursday,119251,69251,42,M,Married,TN,Sedan,2013,595,1532.65,Active,,1532.65,0,0.35,0.65,12,2367.073514250323,28404.882171003876
